player_id
lopez-001men
oleary001tro
hodges001kev
lee---001san
coolba001mic
mejia-001rob
estrad001hor
frankl001mic
bowers001sha
cookso001bre
martin005man
elvira001nar
glynn-001rya
smith-002tra
cole--001vic
garcia002ama
parra-002jos
veras-001dar
newson001war
pember001rud
quinla002tho
manzan001rav
berroa001ger
hatche001chr
herrer009jos
hernan001fer
patric001bro
fernan004jos
ruffin001joh
neel--001tro
bennet001sha
farmer001mic
nunez-001jos
winsto001dar
philli003cha
henriq001osc
deloss002lui
tavare001jes
anduja001lui
janzen001mar
lewis-005ric
rohrme001dan
harrig001den
linton001dou
valdez001efr
baerga001car
galvez001bal
rivera001bie
torres001sal
almont001zoi
vicied001day
bour--001jus
fukudo001kos
garcia000one
marte-001jef
edward002jon
fujika001kyu
johnso001kri
mejia-003ale
pirela001jos
johnso009dan
scott-000tay
aoki--001nor
escoba001alc
suarez001alb
ynoa--001gab
mcgoug001sco
austin001chr
escoba001edw
lopez-007jos
soto--001nef
patton000spe
parra-001ger
wheele001zel
delaro001rub
vieira000thy
matsuz001dai
moya--001ste
romero001enn
rodrig001joe
messen001ran
navarr001efr
solart001yan
dolis-001raf
johnso001pie
lawren001cas
hellwe001joh
balent001wla
igaras001ryo
tsutsu000yos
solis-001sam
cook--001rya
guerre002ale
jungma001tay
villan001chr
yamagu001shu
mathie001sco
gee---001dil
nishio002tsu
mateo-001mar
moreno001die
eldred001bra
campos000leo
jackso001jay
carasi001mat
mcgehe001cas
camine001arq
uehara001koj
norber001jor
valdes001rau
araujo001elv
rondon001jor
campbe003eri
mendoz002lui
rogers002jas
mendez001rom
pena--001ram
brasie001rya
hagens001bra
guilme001pre
ohlend001cur
rivero001car
lueke-001jos
herrer001eli
klein-000phi
cruz--001lui
mikola001mil
hernan001and
septim001ley
gomez-001mau
hague-001mat
kuroda001hir
luna--001hec
delaba001ste
davies001hir
perez-007lui
ondrus001log
moscos001gui
broadw001mic
zagurs001mic
garcia048jos
jones-002gar
poreda001aar
murton001mat
guzman001jes
maeda-001ken
schier001nat
heath-001deu
barnet002ant
milled001las
herrer001yos
takaha001his
okajim001hid
castel001ale
franci003jua
cabrer001dan
gomez-002ale
kawaka001ken
tateya001yos
bullin001bry
kaaihu001mic
philli001zac
mickol001kam
iwamur001aki
narves001chr
carpen002chr
blanco001ton
gourri000yul
nakamu001nor
sosa--001jor
berges001bra
clark-002mat
madrig001war
conrad001bro
standr001jas
boyer-001bla
lewis-002fre
stavin001nic
socolo001mig
leroux001chr
corcor001tim
ramire002ale
bowker001joh
acosta001man
brazel001cra
johjim001ken
sarfat001den
cramer002rob
mann--001bra
ruiz--001ran
salaza001osc
gonzal001dic
gonzal002edg
chen--001wei
guzman001irv
barden001bri
tracy-001cha
schult002mic
guiel-001aar
whites001jos
leach-001bre
ohka--001tom
sledge001ter
fields001jos
ryal--001rus
torres003car
albala001jon
nakamu001mic
fossum001cas
fioren001jef
huber-001jus
stults001eri
takaha001ken
bale--001joh
chulk-001cha
danton001jam
delacr001eul
castil001jos
randol001ste
kroon-001mar
kobaya002mas
delaro001tom
atchis001sco
mench-001kev
willia003jef
lewis-001col
mcclai001sco
philli003geo
dohman001chr
kozlow001ben
kida--001mas
johnso006dan
mastny001tho
alfonz003edg
ford--001jon
resop-001chr
vogels001rya
brower001jam
ochoa-001ale
marte-003vic
dougla001sea
riggs-001ada
bigbie001lar
furman001jas
willia003dav
wood--001mic
hughes001tra
white-002mat
gonzal002lui
ramire001san
graces001fra
sheets001and
fernan001jar
ishii-001kaz
sikors001bri
diaz--004jos
gonzal001ger
hollin001dam
powell001jer
guzman001dom
martin001lui
igawa-001kei
spence002mic
larocc001gre
beverl001jas
arias-001geo
dillon001jos
kuwata001mas
davey-001tho
saito-001tak
witt--001kev
holtz-001mic
sasaki001kaz
kapler001gab
mullen001ken
rhodes001kar
miadic001joh
miceli001dan
valdes001mar
hodges001tre
irabu-001hid
kinkad001mic
yabu--001kei
morel-001ram
myers-002rod
riggan001jer
watson002mar
mounce001ant
walker001pet
gailla001jul
kashiw001tak
cruz--003lui
otsuka001aki
moore-002war
pote--001lou
brock-001ter
hurst-002jim
newman001ala
lundqu001dav
cox---004cha
holt--002chr
fukumo001kaz
whites001mat
bailey001phi
latham001chr
santan003jul
bullet001sco
bunch-001mel
gomez-001leo
white-002der
hansel001gre
lopez-004lui
stanif001rob
beltra001rig
ramire003ram
schull001eri
gulan-001mic
young-004ern
crespo001fel
matsui001hid
wasdin001joh
almont001hec
timmon001osb
unroe-001tim
evans-001tho
perez-001edu
ludwic001eri
young-001tim
hurst-001jon
doster001dav
holzem001mar
komiya001sat
sander001ant
zuber-001jon
martin002dom
may---001dar
nomura001tak
laird-001bra
martin007leo
herrma001fra
moore-001mat
wada--001tsu
martin006nic
murata001too
verhag000dre
jones-001ada
dickso001bra
spange000cor
garret000ree
neal--001zac
blash-001jab
romero003ste
buseni000ala
chargo000jt-
makita000kaz
bolsin001mic
vargas001ken
ravin-001jos
mirand000ari
tanaka001ken
barbat001joh
hancoc002jus
marrer002chr
akiyam000sho
martin004kyl
doming001mat
olmos-001edg
schepp001tan
arcia-001osw
tonkin001mic
kikuch000yus
matsui001kaz
wolfe-001bri
wagner001nei
dickso000oko
duffy-000mat
iguchi001tad
pena--002wil
jensen001kyl
kawasa001mun
otani-000sho
martin009chr
hirano001yos
morel-001bre
coke--001phi
germen001gon
west--002mat
garces001fra
fife--001ste
schlit001bri
caniza001bar
bass--001ant
boguse001bri
cordie001eri
misch-001pat
paulin001fel
lee---001che
vasque001esm
gomes-001jon
huffma001cha
rosa--001car
garate001vic
hermid001jer
crotta001mic
german001est
leblan001wad
sanche001gab
cruz--001rhi
mirand001jua
tadano001kaz
betanc001yun
butler001joe
ransom001bry
reynol001gre
willia001ran
jones-003and
youkil001kev
falken001bri
ledezm001wil
lahair001bry
padill001vic
hoffpa001jam
keppel001rob
mollek001dus
mills-001bra
carter003wil
ortiz-003jos
spilbo001rya
duckwo001bra
tanaka003mas
rasner001dar
penn--001hay
yabuta001yas
allen-002bra
cabrer001ale
castro002ang
penny-001bra
pinto-002ren
maclan001eva
scales001bob
gonzal002enr
terrer001lui
murphy012wil
brazob001yhe
darvis001yu-
hessma001mic
taguch001so-
brown-003der
graman001ale
iwakum001his
sanche001rom
speier001rya
durbin001jos
bynum-001fre
seguig001fer
leices001jon
linden001tod
morill001jua
agbaya001ben
aguila001chr
loe---001kam
botts-001jas
sweene001bri
bocach001hir
baylis001jon
short-001ric
childe001mat
gwyn--001mar
zuleta001jul
abreu-001win
restov001mic
jones-001mit
ortiz-001dio
koronk001joh
kinney001mat
yoshii001mas
buchan001bri
hyzdu-001ada
green-003and
allen-004joh
carter001lan
serafi001dan
gissel001chr
johnso005jas
liefer001jef
beirne001kev
franco001mat
pascuc001val
miller002jus
cabrer001jol
carras001dan
lee---001cor
macias001jos
shinjo001tsu
grabow001jas
valent001eri
batist001leo
felici001ped
almont001eri
obando001she
simon-001ran
stewar006jos
lopez-001lui
minor-001dam
tracy-001and
myette001aar
skrmet001mat
minche001nat
mercad001hec
voyles001bra
echeva001ang
rupe--001rya
brown-001roo
philli001jas
suzuki001mak
barnes002lar
valdez002mar
carras001hec
may---001der
nelson001bry
cromer001dav
seelba001chr
sheldo001sco
mallet001bri
rodrig001ner
bolick001fra
burkha001mor
raggio001bra
yarnal001har
wilson001nig
bergma001sea
kubenk001jef
haney-001chr
ohme--001kev
sander001sco
vitiel001jos
pulido001jua
garcia002fre
gilber001alb
deltor001mig
